epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,254.684,1.17363,1.01658,1.11636,1,0.39234,0.41105,0.19847,2.66061,2.77182,1.50136,0.00160924,0.00160924,0.00160924
37,261.776,1.22165,1.04676,1.14253,0.96547,0.4,0.44348,0.1928,2.39947,2.19365,1.38138,0.00160759,0.00160759,0.00160759
38,268.832,1.22553,1.08675,1.15756,0.97344,0.4,0.48038,0.18778,2.80009,2.18349,1.48615,0.00160594,0.00160594,0.00160594
39,275.936,1.20427,1.07052,1.1595,0.97038,0.4,0.45467,0.18925,2.56445,2.02621,1.41773,0.00160429,0.00160429,0.00160429
40,283.005,1.15363,1.04614,1.11955,0.97486,0.4,0.40915,0.18028,2.40415,1.74335,1.47432,0.00160264,0.00160264,0.00160264
41,290.076,1.27249,1.02092,1.1507,0.97515,0.6,0.65673,0.2078,2.1537,1.55847,1.36083,0.00160099,0.00160099,0.00160099
42,297.101,1.18816,1.02203,1.14647,0.97079,0.4,0.55577,0.24309,2.16929,1.75125,1.32682,0.00159934,0.00159934,0.00159934
43,304.147,1.20698,1.02427,1.1552,0.97257,0.4,0.57737,0.27347,2.38095,2.15817,1.4157,0.00159769,0.00159769,0.00159769
44,311.242,1.15394,0.90243,1.10193,0.95532,0.4,0.47704,0.27714,2.67819,1.53598,1.58983,0.00159604,0.00159604,0.00159604
45,318.246,1.23261,0.99884,1.17028,0.96923,0.4,0.45494,0.17838,2.69992,2.10929,1.53975,0.00159439,0.00159439,0.00159439
46,325.249,1.16621,0.95326,1.1279,0.96569,0.4,0.45872,0.15757,2.63203,1.66467,1.48115,0.00159274,0.00159274,0.00159274
47,332.271,1.20204,0.94165,1.13161,0.96252,0.4,0.46073,0.22687,2.37403,1.61347,1.38235,0.00159108,0.00159108,0.00159108
48,339.29,1.20549,0.97772,1.14354,0.97532,0.4,0.44396,0.19888,2.40545,1.95726,1.36832,0.00158943,0.00158943,0.00158943
49,346.322,1.1808,0.92168,1.14099,1,0.39894,0.5006,0.19317,2.31246,2.24587,1.30008,0.00158778,0.00158778,0.00158778
50,353.379,1.21371,0.91485,1.16733,0.96993,0.4,0.45696,0.23409,2.27613,2.369,1.31065,0.00158613,0.00158613,0.00158613
51,360.42,1.18315,0.95863,1.1539,0.96231,0.4,0.4194,0.21821,2.09683,2.764,1.27756,0.00158448,0.00158448,0.00158448
52,367.45,1.19735,0.97881,1.15562,0.96962,0.4,0.4577,0.24605,1.92075,1.96164,1.15993,0.00158283,0.00158283,0.00158283
53,374.543,1.11891,0.89287,1.1278,1,0.38291,0.43088,0.17779,2.27951,2.7738,1.29424,0.00158118,0.00158118,0.00158118
54,381.629,1.15356,0.92306,1.11811,0.96485,0.4,0.4755,0.25995,2.1671,1.95127,1.25057,0.00157953,0.00157953,0.00157953
55,388.696,1.10144,0.85913,1.10084,0.96159,0.4,0.50237,0.20432,2.50884,2.2674,1.41258,0.00157788,0.00157788,0.00157788
56,395.768,1.09802,0.8983,1.0914,1,0.58847,0.62575,0.29625,2.1807,1.87343,1.30656,0.00157623,0.00157623,0.00157623
57,402.919,1.15554,0.87013,1.14081,1,0.3961,0.59188,0.33044,2.27318,2.431,1.28342,0.00157458,0.00157458,0.00157458
58,410.025,1.09705,0.83902,1.10149,1,0.39814,0.816,0.32925,2.34101,2.26271,1.32178,0.00157293,0.00157293,0.00157293
59,417.164,1.11311,0.87989,1.11937,0.38812,0.4,0.36663,0.17306,2.32579,2.65143,1.34903,0.00157128,0.00157128,0.00157128
60,424.221,1.13055,0.88756,1.12291,0.734,0.6,0.56309,0.24823,2.20637,1.90582,1.31605,0.00156963,0.00156963,0.00156963
61,431.245,1.09561,0.86429,1.11279,1,0.3939,0.53422,0.22402,2.14271,2.06428,1.29107,0.00156798,0.00156798,0.00156798
62,438.268,1.14162,0.87803,1.13154,0.97569,0.4,0.49536,0.24269,1.84089,1.61695,1.13762,0.00156633,0.00156633,0.00156633
63,445.342,1.12054,0.92581,1.13605,0.97252,0.4,0.49674,0.22595,2.25163,2.15374,1.28062,0.00156468,0.00156468,0.00156468
64,452.365,1.14125,0.84552,1.09631,0.98476,0.4,0.45045,0.16711,2.05829,2.46775,1.29589,0.00156303,0.00156303,0.00156303
65,459.387,1.14912,0.86999,1.13269,0.95625,0.4,0.53118,0.23503,2.15441,2.1828,1.33302,0.00156138,0.00156138,0.00156138
66,466.413,1.17053,0.87515,1.1393,0.95842,0.4,0.44432,0.18531,2.435,2.05158,1.36262,0.00155973,0.00155973,0.00155973
67,473.489,1.09072,0.81299,1.10933,0.89883,0.4,0.4673,0.21686,2.16514,2.05954,1.35565,0.00155808,0.00155808,0.00155808
68,480.523,1.06707,0.79546,1.11477,1,0.38339,0.47422,0.23666,2.39347,2.12197,1.46363,0.00155643,0.00155643,0.00155643
69,487.652,1.05192,0.7579,1.09376,0.9729,0.4,0.48798,0.25074,2.34537,2.29588,1.38241,0.00155478,0.00155478,0.00155478
70,494.673,1.06125,0.84588,1.09134,1,0.38875,0.49231,0.25025,2.20002,2.71121,1.24906,0.00155313,0.00155313,0.00155313
71,501.723,1.11918,0.88498,1.11812,0.97271,0.4,0.43857,0.24457,2.04893,2.31318,1.23759,0.00155148,0.00155148,0.00155148
72,508.72,1.10647,0.8374,1.13746,0.97294,0.4,0.47232,0.26072,2.15731,1.48612,1.3151,0.00154983,0.00154983,0.00154983
73,515.745,1.16158,0.89612,1.12929,0.96582,0.4,0.49571,0.23453,2.15085,2.05925,1.29418,0.00154818,0.00154818,0.00154818
74,522.782,1.06573,0.82637,1.07743,1,0.5839,0.60898,0.23186,2.43051,1.69243,1.37628,0.00154653,0.00154653,0.00154653
75,529.82,1.04015,0.82568,1.10977,1,0.59483,0.61621,0.22388,2.52038,1.80902,1.35963,0.00154488,0.00154488,0.00154488
76,536.838,1.02447,0.76267,1.05984,0.96902,0.6,0.61038,0.19556,2.6062,2.11484,1.48773,0.00154323,0.00154323,0.00154323
77,543.867,1.06014,0.78521,1.1084,1,0.55523,0.65091,0.28061,2.36987,2.11359,1.33964,0.00154157,0.00154157,0.00154157
78,550.889,1.08717,0.81425,1.08849,0.97443,0.4,0.496,0.25333,2.40387,1.77274,1.39359,0.00153992,0.00153992,0.00153992
79,557.878,1.0216,0.77836,1.08063,0.96231,0.4,0.4969,0.23746,2.34751,2.34478,1.41394,0.00153827,0.00153827,0.00153827
80,564.94,1.04287,0.77437,1.07567,0.97484,0.4,0.4978,0.27065,2.11582,2.05983,1.3088,0.00153662,0.00153662,0.00153662
81,571.98,1.02402,0.73593,1.05785,0.97485,0.4,0.5141,0.20565,2.46895,1.81133,1.33404,0.00153497,0.00153497,0.00153497
82,579.017,1.11696,0.79125,1.08364,0.63385,0.36062,0.39625,0.11249,2.65854,2.55159,1.33273,0.00153332,0.00153332,0.00153332
83,586.074,1.02228,0.78683,1.05748,0.97437,0.4,0.46868,0.20418,2.33871,2.28224,1.20298,0.00153167,0.00153167,0.00153167
84,593.165,1.0433,0.74015,1.06526,0.97512,0.4,0.44583,0.14167,2.72956,2.77827,1.4105,0.00153002,0.00153002,0.00153002
85,600.329,1.01484,0.71228,1.04913,1,0.38703,0.59833,0.24925,2.49565,3.56928,1.35123,0.00152837,0.00152837,0.00152837
86,607.535,1.01541,0.751,1.06411,0.40043,0.4,0.40417,0.17369,2.75942,2.19632,1.60086,0.00152672,0.00152672,0.00152672
87,614.681,0.97044,0.797,1.04276,0.52865,0.4573,0.47396,0.17729,2.77139,1.71403,1.52209,0.00152507,0.00152507,0.00152507
88,621.738,1.03948,0.74761,1.08206,0.47997,0.4,0.34508,0.12866,2.55763,2.19279,1.43006,0.00152342,0.00152342,0.00152342
89,628.748,1.02321,0.74416,1.05429,0.5567,0.6,0.47111,0.22811,2.29608,1.68519,1.38877,0.00152177,0.00152177,0.00152177
90,635.802,1.02103,0.78778,1.07514,1,0.58606,0.63118,0.23615,2.20516,1.82997,1.23146,0.00152012,0.00152012,0.00152012
91,642.886,1.00662,0.71782,1.03698,1,0.55892,0.61162,0.19929,2.45106,2.18839,1.40447,0.00151847,0.00151847,0.00151847
92,649.92,1.05564,0.72193,1.06438,0.95661,0.6,0.60039,0.22054,2.50609,1.47678,1.42516,0.00151682,0.00151682,0.00151682
93,656.956,1.05123,0.815,1.0821,0.65796,0.6,0.55259,0.27229,2.36424,1.2898,1.44015,0.00151517,0.00151517,0.00151517
94,663.945,0.99172,0.75118,1.04611,0.74101,0.57842,0.5696,0.30699,2.12414,1.39494,1.32277,0.00151352,0.00151352,0.00151352
95,670.946,1.02253,0.74732,1.06195,0.6,0.6,0.668,0.34895,2.12805,2.38168,1.27727,0.00151187,0.00151187,0.00151187
96,678.048,0.99423,0.75671,1.0514,0.97477,0.4,0.48214,0.27849,2.06199,2.20528,1.2184,0.00151022,0.00151022,0.00151022
97,685.121,1.05269,0.76631,1.07178,0.97564,0.4,0.511,0.25027,2.04235,2.12986,1.20951,0.00150857,0.00150857,0.00150857
98,692.17,1.04423,0.76134,1.09719,0.97321,0.4,0.517,0.2942,2.10958,2.36107,1.24162,0.00150692,0.00150692,0.00150692
99,699.212,0.98376,0.69053,1.03938,0.73378,0.56107,0.62522,0.30914,1.952,1.44162,1.13118,0.00150527,0.00150527,0.00150527
100,706.234,1.01169,0.74701,1.05791,0.97802,0.4,0.54575,0.34825,1.82009,1.50885,1.17532,0.00150362,0.00150362,0.00150362
101,713.278,0.9814,0.71712,1.08937,0.97423,0.4,0.635,0.36605,2.13621,1.53015,1.29187,0.00150197,0.00150197,0.00150197
102,720.366,0.96025,0.66596,1.04058,0.96952,0.4,0.46165,0.29185,1.9119,1.563,1.21296,0.00150032,0.00150032,0.00150032
103,727.452,0.94543,0.68509,1.04384,0.96589,0.4,0.43857,0.27579,1.95283,2.151,1.17409,0.00149867,0.00149867,0.00149867
104,734.526,0.97588,0.73977,1.08214,0.93697,0.4,0.47865,0.25592,2.56561,1.29029,1.50559,0.00149702,0.00149702,0.00149702
105,741.565,0.96026,0.68293,1.04438,0.97123,0.4,0.51865,0.29119,2.35744,1.45066,1.37912,0.00149537,0.00149537,0.00149537
106,748.593,0.95237,0.712,1.0219,1,0.58888,0.63613,0.30079,2.39748,1.22513,1.45718,0.00149372,0.00149372,0.00149372
107,755.584,0.97301,0.67547,1.04769,0.55729,0.8,0.63214,0.20413,2.40047,1.37172,1.44883,0.00149207,0.00149207,0.00149207
108,762.595,0.98637,0.69643,1.02461,0.92548,0.4,0.56974,0.22524,2.22366,1.49378,1.36029,0.00149041,0.00149041,0.00149041
109,769.604,0.95726,0.69657,1.02819,0.97281,0.4,0.54983,0.21821,2.15305,1.9645,1.35452,0.00148876,0.00148876,0.00148876
110,776.602,1.04149,0.71734,1.05957,0.97083,0.4,0.42273,0.19227,2.25357,2.51011,1.39426,0.00148711,0.00148711,0.00148711
111,783.625,0.95104,0.67307,1.03879,0.96909,0.4,0.4255,0.19375,2.21172,2.3153,1.38054,0.00148546,0.00148546,0.00148546
112,790.623,0.97156,0.70267,1.05154,0.97373,0.4,0.42711,0.16378,2.13293,2.71227,1.3216,0.00148381,0.00148381,0.00148381
113,797.633,0.95074,0.70564,1.02808,0.97812,0.4,0.54221,0.22724,2.30414,2.35012,1.36874,0.00148216,0.00148216,0.00148216
114,804.646,0.96002,0.68747,1.03778,0.97602,0.4,0.46295,0.22698,2.36591,2.117,1.40842,0.00148051,0.00148051,0.00148051
115,811.683,0.97403,0.65205,1.03102,0.97449,0.4,0.43857,0.20307,2.6491,1.72244,1.64768,0.00147886,0.00147886,0.00147886
116,818.678,0.94224,0.66557,1.03394,0.94578,0.4,0.41759,0.22056,2.32884,2.03452,1.37436,0.00147721,0.00147721,0.00147721
117,825.717,0.96546,0.67181,1.03742,0.96941,0.4,0.48532,0.20432,2.65554,2.01619,1.50519,0.00147556,0.00147556,0.00147556
118,832.69,0.93632,0.67237,1.01552,0.97587,0.4,0.43553,0.16791,2.27512,2.30118,1.2755,0.00147391,0.00147391,0.00147391
119,839.69,0.99884,0.69135,1.06768,0.9475,0.4,0.42503,0.21391,2.12958,3.09969,1.28641,0.00147226,0.00147226,0.00147226
120,846.709,0.96388,0.67158,1.04099,0.96963,0.4,0.50833,0.1131,2.64628,2.63242,1.49727,0.00147061,0.00147061,0.00147061
121,853.749,0.95473,0.68448,1.0431,0.65289,0.4,0.48083,0.22558,2.23932,3.26107,1.34994,0.00146896,0.00146896,0.00146896
122,860.783,0.92097,0.6857,1.0165,0.64266,0.4,0.48083,0.21075,2.2852,3.55429,1.35058,0.00146731,0.00146731,0.00146731
123,867.838,0.93792,0.66695,1.03107,1,0.39523,0.517,0.2585,2.30143,2.77654,1.28523,0.00146566,0.00146566,0.00146566
124,874.925,0.95414,0.68381,1.01978,0.96652,0.2,0.35396,0.15146,2.05697,3.21655,1.16559,0.00146401,0.00146401,0.00146401
125,881.971,0.94302,0.66346,1.05021,0.42953,0.31544,0.33297,0.17073,2.10331,2.89203,1.17739,0.00146236,0.00146236,0.00146236
126,889.026,0.9697,0.65621,1.05406,0.96812,0.2,0.3212,0.1476,2.03219,3.65297,1.17729,0.00146071,0.00146071,0.00146071
127,896.093,0.99983,0.67116,1.05038,1,0.38765,0.517,0.2861,1.80867,3.334,1.09858,0.00145906,0.00145906,0.00145906
128,903.149,0.91816,0.65909,1.03536,1,0.38915,0.517,0.26035,2.20187,3.51993,1.23435,0.00145741,0.00145741,0.00145741
129,910.22,0.91559,0.60902,1.01137,0.97357,0.4,0.43312,0.24112,2.0759,2.56418,1.21011,0.00145576,0.00145576,0.00145576
130,917.268,0.93784,0.65726,1.01681,0.97063,0.4,0.42889,0.19556,2.24606,2.25169,1.26011,0.00145411,0.00145411,0.00145411
131,924.355,0.91128,0.65502,1.03046,0.97761,0.4,0.68262,0.306,2.31339,1.92468,1.36944,0.00145246,0.00145246,0.00145246
132,931.392,0.93051,0.60503,1.03958,0.9911,0.4,0.63286,0.28721,2.47655,2.49465,1.36604,0.00145081,0.00145081,0.00145081
133,938.484,0.90446,0.66446,1.01509,1,0.4,0.7,0.35,2.08101,3.33579,1.24676,0.00144916,0.00144916,0.00144916
134,945.495,0.89439,0.6615,1.02276,0.42857,0.6,0.52286,0.2158,2.00394,3.42107,1.16765,0.00144751,0.00144751,0.00144751
135,952.531,0.8858,0.62794,0.99842,1,0.38853,0.48214,0.22864,2.09488,3.81225,1.21357,0.00144586,0.00144586,0.00144586
136,959.599,0.90328,0.63603,1.02566,0.96761,0.2,0.29952,0.12431,2.3066,3.36723,1.32523,0.00144421,0.00144421,0.00144421
137,966.654,0.92285,0.6609,1.0111,1,0.39684,0.4946,0.22621,2.52491,1.82757,1.52826,0.00144256,0.00144256,0.00144256
138,973.759,0.93226,0.69371,1.01848,0.96276,0.4,0.51696,0.26301,2.54816,1.3982,1.51413,0.0014409,0.0014409,0.0014409
139,980.827,0.90817,0.64259,1.02876,0.98488,0.4,0.597,0.28277,2.33235,2.988,1.30712,0.00143925,0.00143925,0.00143925
140,987.889,0.93253,0.62317,1.00755,0.96576,0.2,0.36278,0.17324,2.35868,3.43316,1.38691,0.0014376,0.0014376,0.0014376
141,994.878,0.94241,0.67396,1.02192,1,0.5879,0.77711,0.27918,2.39128,1.62971,1.43056,0.00143595,0.00143595,0.00143595
142,1001.89,0.90173,0.63598,1.03437,1,0.58764,0.65091,0.24477,2.61417,1.98408,1.50892,0.0014343,0.0014343,0.0014343
143,1008.89,0.85427,0.65677,0.9867,1,0.59657,0.62737,0.20275,2.83534,2.41178,1.44158,0.00143265,0.00143265,0.00143265
144,1015.89,0.94632,0.6848,1.03577,1,0.57962,0.70413,0.25331,2.65329,1.82136,1.36896,0.001431,0.001431,0.001431
145,1022.94,0.95475,0.655,1.01976,1,0.3831,0.50635,0.19994,2.63587,2.4475,1.44119,0.00142935,0.00142935,0.00142935
146,1029.99,0.89623,0.64039,1.02052,1,0.59238,0.77971,0.22422,2.40379,1.84605,1.35418,0.0014277,0.0014277,0.0014277
147,1037.04,0.8678,0.61111,0.99836,0.97849,0.4,0.53196,0.31173,1.94792,2.31625,1.16558,0.00142605,0.00142605,0.00142605
148,1044.07,0.89882,0.63612,1.01409,0.97721,0.4,0.56857,0.29529,2.14563,2.05711,1.26017,0.0014244,0.0014244,0.0014244
149,1051.11,0.87141,0.64097,1.01065,1,0.58803,0.64625,0.34883,2.07789,2.03217,1.1965,0.00142275,0.00142275,0.00142275
150,1058.17,0.8601,0.62506,0.99251,1,0.58879,0.67125,0.30425,2.21707,1.80273,1.20544,0.0014211,0.0014211,0.0014211
151,1065.17,0.89677,0.59014,1.03562,0.57143,0.8,0.73833,0.32583,2.49657,2.77026,1.35793,0.00141945,0.00141945,0.00141945
152,1072.17,0.90695,0.59199,1.02884,0.97526,0.4,0.62187,0.34056,2.35028,2.3659,1.29714,0.0014178,0.0014178,0.0014178
153,1079.15,0.86068,0.62869,0.98645,1,0.72585,0.81115,0.27595,2.49355,1.80315,1.42813,0.00141615,0.00141615,0.00141615
154,1086.16,0.87416,0.59618,0.97759,0.97879,0.4,0.52464,0.28214,2.08246,2.28373,1.27914,0.0014145,0.0014145,0.0014145
155,1093.17,0.85093,0.58265,1.00135,0.97897,0.4,0.5765,0.23585,2.02882,2.23186,1.24674,0.00141285,0.00141285,0.00141285
156,1100.25,0.84796,0.59424,0.99503,0.9768,0.4,0.59188,0.28938,2.27012,2.38026,1.31859,0.0014112,0.0014112,0.0014112
157,1107.28,0.85736,0.59021,0.97636,0.62965,0.4,0.37917,0.20933,2.3912,2.66996,1.34142,0.00140955,0.00140955,0.00140955
158,1114.37,0.87594,0.60742,0.98634,0.97531,0.4,0.47403,0.24915,2.44062,1.85599,1.46217,0.0014079,0.0014079,0.0014079
159,1121.38,0.85719,0.63967,0.9998,0.97963,0.4,0.46278,0.23311,2.39511,2.35557,1.45147,0.00140625,0.00140625,0.00140625
160,1128.42,0.82611,0.5955,0.9792,0.97994,0.4,0.456,0.25305,2.56353,2.6798,1.41942,0.0014046,0.0014046,0.0014046
161,1135.48,0.84318,0.5787,0.99263,0.98132,0.4,0.517,0.20865,2.78375,3.32641,1.48502,0.00140295,0.00140295,0.00140295
162,1142.51,0.81566,0.60593,1.00871,0.98685,0.4,0.517,0.27635,2.30236,2.8938,1.32748,0.0014013,0.0014013,0.0014013
163,1149.57,0.88849,0.63072,1.01653,1,0.39647,0.638,0.28845,2.07912,2.3565,1.19086,0.00139965,0.00139965,0.00139965
164,1156.56,0.84891,0.56317,1.00964,1,0.3903,0.517,0.27635,1.98818,2.82487,1.17334,0.001398,0.001398,0.001398
165,1163.62,0.7942,0.57226,0.9619,0.99752,0.4,0.55893,0.29211,2.07698,2.51067,1.2098,0.00139635,0.00139635,0.00139635
166,1170.63,0.87555,0.56418,1.01412,0.98015,0.4,0.5975,0.29875,2.21291,1.86412,1.28073,0.0013947,0.0013947,0.0013947
167,1177.62,0.85638,0.57221,0.9934,0.97724,0.4,0.58286,0.29229,2.14319,2.32266,1.20485,0.00139305,0.00139305,0.00139305
168,1184.66,0.82819,0.57923,0.98532,0.97805,0.4,0.49667,0.24817,2.2799,2.39136,1.28083,0.00139139,0.00139139,0.00139139
169,1191.66,0.84786,0.56523,1.01197,0.97676,0.4,0.5475,0.25875,2.33371,1.93003,1.29206,0.00138974,0.00138974,0.00138974
170,1198.65,0.84529,0.58028,0.98723,0.97775,0.4,0.5475,0.29363,2.32402,2.54403,1.22753,0.00138809,0.00138809,0.00138809
171,1205.66,0.8185,0.56612,0.98045,0.97748,0.4,0.57188,0.29069,2.495,2.41656,1.34565,0.00138644,0.00138644,0.00138644
172,1212.7,0.79653,0.57811,0.96194,0.97959,0.4,0.5315,0.2569,2.38723,1.68204,1.35127,0.00138479,0.00138479,0.00138479
173,1219.73,0.78973,0.54438,0.96244,0.97932,0.4,0.517,0.2861,2.38612,2.01371,1.3961,0.00138314,0.00138314,0.00138314
174,1226.75,0.80695,0.56341,0.96547,0.9795,0.4,0.668,0.28505,2.52282,1.94424,1.4295,0.00138149,0.00138149,0.00138149
175,1233.79,0.84993,0.58769,0.98395,1,0.41397,0.6975,0.2955,2.43545,3.04153,1.31949,0.00137984,0.00137984,0.00137984
176,1240.79,0.81312,0.56013,0.96196,1,0.39625,0.6975,0.27875,2.47459,2.68894,1.37889,0.00137819,0.00137819,0.00137819
177,1247.84,0.85921,0.62105,1.00996,0.97704,0.4,0.6175,0.22967,2.22116,2.25351,1.23984,0.00137654,0.00137654,0.00137654
178,1254.87,0.87068,0.62028,1.01384,1,0.39919,0.67188,0.29333,2.23864,2.38125,1.27729,0.00137489,0.00137489,0.00137489
179,1261.92,0.8009,0.58985,0.98195,0.97701,0.4,0.63286,0.27525,2.3091,2.05835,1.29583,0.00137324,0.00137324,0.00137324
180,1268.92,0.79309,0.55656,0.97463,0.5,0.8,0.7675,0.26069,2.45422,2.33344,1.34273,0.00137159,0.00137159,0.00137159
181,1275.92,0.84619,0.5884,1.02018,1,0.39422,0.67188,0.246,2.68803,2.79531,1.474,0.00136994,0.00136994,0.00136994
182,1282.93,0.85101,0.62955,0.99466,0.71475,0.51541,0.73971,0.19939,2.60114,3.03151,1.44755,0.00136829,0.00136829,0.00136829
183,1289.92,0.81567,0.59613,0.97569,0.94213,0.2,0.50948,0.211,2.41154,2.89496,1.31931,0.00136664,0.00136664,0.00136664
184,1296.92,0.84672,0.58962,0.9938,0.65094,0.38113,0.39433,0.17189,2.42387,2.86574,1.35596,0.00136499,0.00136499,0.00136499
185,1303.96,0.818,0.61762,1.00809,1,0.39072,0.53196,0.25778,2.41575,3.11105,1.32548,0.00136334,0.00136334,0.00136334
186,1310.96,0.84344,0.60041,1.00435,1,0.39206,0.45045,0.18886,2.43282,3.07067,1.35376,0.00136169,0.00136169,0.00136169
187,1317.96,0.817,0.55485,0.97286,0.97281,0.4,0.43567,0.21162,2.47989,2.48253,1.40027,0.00136004,0.00136004,0.00136004
188,1324.98,0.83162,0.57173,0.9879,1,0.39215,0.556,0.20498,2.65709,2.73595,1.544,0.00135839,0.00135839,0.00135839
189,1332.02,0.85914,0.57217,0.98268,1,0.38925,0.67188,0.26515,2.47885,3.16667,1.39188,0.00135674,0.00135674,0.00135674
