epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,275.583,1.01939,0.87685,1.07366,0.9784,0.4,0.42791,0.19356,2.56386,2.38606,1.49404,0.000412749,0.000412749,0.000412749
40,282.687,1.00299,0.87967,1.05637,0.97859,0.4,0.46185,0.19035,2.4658,2.23458,1.43095,0.000379743,0.000379743,0.000379743
41,290.559,0.98788,0.85991,1.04892,0.97942,0.4,0.4573,0.19722,2.52027,2.28155,1.48121,0.000346736,0.000346736,0.000346736
42,297.677,0.97894,0.84998,1.05604,0.97939,0.4,0.50482,0.2118,2.5598,2.24934,1.52843,0.000313729,0.000313729,0.000313729
43,304.802,0.96833,0.82005,1.05579,0.97916,0.4,0.49538,0.22489,2.66295,2.31922,1.54328,0.000280723,0.000280723,0.000280723
44,312.056,0.8928,0.75807,1.02651,0.97912,0.4,0.45363,0.17579,2.5862,2.24739,1.53685,0.000247716,0.000247716,0.000247716
45,319.099,0.90107,0.7532,1.02427,0.97805,0.4,0.45364,0.18651,2.50136,2.23153,1.49893,0.00021471,0.00021471,0.00021471
46,326.189,0.90136,0.77464,1.02426,0.97672,0.4,0.47257,0.20452,2.39244,2.20429,1.43039,0.000181703,0.000181703,0.000181703
47,333.297,0.88594,0.74451,1.03591,0.97882,0.4,0.49734,0.22273,2.45789,2.32971,1.49278,0.000148696,0.000148696,0.000148696
48,340.443,0.85736,0.72129,1.00848,0.97952,0.4,0.49648,0.22046,2.48248,2.29519,1.50116,0.00011569,0.00011569,0.00011569
49,347.472,0.87608,0.702,1.01647,0.97916,0.4,0.49648,0.22706,2.42808,2.37237,1.44086,8.26832e-05,8.26832e-05,8.26832e-05
50,354.506,0.85423,0.70679,1.00421,0.97875,0.4,0.47875,0.21762,2.45444,2.45324,1.44153,4.96766e-05,4.96766e-05,4.96766e-05
