epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,709.747,0.97155,0.73537,1.04057,1,0.58569,0.72484,0.30564,2.10562,1.67157,1.28694,0.00134023,0.00134023,0.00134023
101,716.807,0.9508,0.68836,1.08062,0.97757,0.4,0.50299,0.27695,2.03621,2.00023,1.23937,0.00133693,0.00133693,0.00133693
102,723.864,0.97524,0.68025,1.03209,0.98011,0.4,0.4905,0.3165,1.93178,2.18912,1.18636,0.00133363,0.00133363,0.00133363
103,730.955,0.94155,0.75274,1.04132,0.97489,0.4,0.6175,0.31758,2.00715,2.40593,1.19773,0.00133033,0.00133033,0.00133033
104,738.026,0.93648,0.71701,1.05553,0.9751,0.4,0.60722,0.29194,2.19311,2.05955,1.29974,0.00132703,0.00132703,0.00132703
105,745.156,0.93358,0.67464,1.03195,0.97606,0.4,0.54018,0.27172,2.00296,2.32796,1.29835,0.00132373,0.00132373,0.00132373
106,752.215,0.94993,0.67606,1.02557,0.97877,0.4,0.51696,0.26318,2.13519,1.98254,1.39786,0.00132043,0.00132043,0.00132043
107,759.33,0.95771,0.69169,1.04844,0.97553,0.4,0.59604,0.22393,2.26349,1.79213,1.39232,0.00131713,0.00131713,0.00131713
108,766.37,0.95392,0.68317,1.01456,0.97969,0.4,0.60388,0.23093,2.45283,2.25875,1.4728,0.00131383,0.00131383,0.00131383
109,773.423,0.90516,0.67149,1.00527,0.5451,0.6,0.62722,0.32528,2.19288,1.83491,1.45023,0.00131053,0.00131053,0.00131053
110,780.447,0.98396,0.68441,1.03709,1,0.5847,0.69243,0.33997,2.05755,1.75884,1.30113,0.00130723,0.00130723,0.00130723
111,787.529,0.91429,0.67049,1.02104,0.97723,0.4,0.59188,0.29594,2.34986,2.39429,1.32436,0.00130393,0.00130393,0.00130393
112,794.592,0.94172,0.69422,1.05404,0.97595,0.4,0.53662,0.24909,2.15978,2.20101,1.23132,0.00130063,0.00130063,0.00130063
113,801.701,0.97198,0.70116,1.0339,0.4,0.8,0.757,0.29635,2.17525,2.22097,1.24023,0.00129733,0.00129733,0.00129733
114,808.778,0.95373,0.66916,1.04216,0.97259,0.4,0.55996,0.28833,2.37319,1.7051,1.39076,0.00129403,0.00129403,0.00129403
115,815.88,0.9631,0.64542,1.01939,0.96788,0.4,0.543,0.30067,2.22083,1.85437,1.307,0.00129072,0.00129072,0.00129072
116,822.976,0.95087,0.66104,1.0288,0.96962,0.4,0.49625,0.21467,2.32571,2.15679,1.33372,0.00128742,0.00128742,0.00128742
117,830.035,0.96603,0.65035,1.0216,0.97553,0.4,0.56333,0.23792,2.33145,2.68388,1.29494,0.00128412,0.00128412,0.00128412
118,837.092,0.88681,0.64888,0.99552,0.97934,0.4,0.517,0.2861,2.17967,1.76875,1.287,0.00128082,0.00128082,0.00128082
119,844.157,0.96534,0.6815,1.03957,0.97531,0.4,0.50231,0.27827,2.1066,1.86041,1.23918,0.00127752,0.00127752,0.00127752
120,851.264,0.88505,0.63397,1.01229,0.73747,0.56992,0.66971,0.25171,2.16338,1.79473,1.25293,0.00127422,0.00127422,0.00127422
121,858.351,0.94368,0.67231,1.03399,0.9769,0.4,0.51393,0.16439,2.49727,2.43179,1.35975,0.00127092,0.00127092,0.00127092
122,865.429,0.89166,0.63272,1.00713,0.97419,0.4,0.456,0.2238,2.22697,2.8381,1.25411,0.00126762,0.00126762,0.00126762
123,872.509,0.87615,0.63225,1.00994,0.97384,0.4,0.48214,0.22393,2.349,2.89011,1.31351,0.00126432,0.00126432,0.00126432
124,879.555,0.90896,0.63435,1.0038,0.97542,0.4,0.42889,0.16467,2.25938,2.68669,1.31434,0.00126102,0.00126102,0.00126102
125,886.614,0.8858,0.6605,1.0272,0.9786,0.4,0.517,0.20865,2.32269,2.34994,1.26519,0.00125772,0.00125772,0.00125772
126,893.7,0.92533,0.63881,1.028,0.97679,0.4,0.456,0.1782,2.34921,2.73673,1.30912,0.00125442,0.00125442,0.00125442
127,900.762,0.93436,0.65194,1.03038,0.96543,0.4,0.56231,0.28323,2.34879,1.99035,1.33451,0.00125112,0.00125112,0.00125112
128,907.836,0.9137,0.64629,1.03143,0.96767,0.4,0.49667,0.23167,2.3708,2.34081,1.36012,0.00124782,0.00124782,0.00124782
129,914.889,0.91078,0.60631,1.00303,1,0.59146,0.63893,0.28175,2.16582,1.54443,1.3298,0.00124452,0.00124452,0.00124452
130,921.932,0.90938,0.62878,0.99354,1,0.59134,0.64231,0.24204,2.32192,1.66382,1.36385,0.00124121,0.00124121,0.00124121
131,928.996,0.90614,0.64515,1.02133,1,0.58768,0.68286,0.27668,2.15072,2.4771,1.37691,0.00123791,0.00123791,0.00123791
132,936.051,0.88102,0.60416,1.01761,0.97692,0.4,0.5475,0.25875,1.99282,2.91011,1.27293,0.00123461,0.00123461,0.00123461
133,943.121,0.87852,0.63702,1.00014,0.99867,0.4,0.48214,0.25661,1.96309,2.88863,1.2076,0.00123131,0.00123131,0.00123131
134,950.208,0.89065,0.63212,1.01417,1,0.39985,0.42889,0.19556,2.18522,3.13211,1.34636,0.00122801,0.00122801,0.00122801
135,957.255,0.88626,0.60647,0.99149,0.97744,0.4,0.46278,0.18158,2.31419,3.03517,1.38467,0.00122471,0.00122471,0.00122471
136,964.32,0.88789,0.60594,1.01153,0.57592,0.4,0.38379,0.20208,2.70841,3.05135,1.43457,0.00122141,0.00122141,0.00122141
137,971.406,0.88392,0.6016,0.99587,0.65982,0.39178,0.3719,0.16755,2.51762,3.11137,1.37273,0.00121811,0.00121811,0.00121811
138,978.491,0.91867,0.67155,1.02768,0.96421,0.4,0.43567,0.19917,2.27073,2.66588,1.35549,0.00121481,0.00121481,0.00121481
139,985.609,0.86562,0.65715,1.01387,0.99134,0.4,0.47125,0.25044,2.03303,2.51162,1.27903,0.00121151,0.00121151,0.00121151
140,992.674,0.90638,0.61469,0.99994,1,0.38793,0.517,0.2265,2.20708,3.39321,1.39435,0.00120821,0.00120821,0.00120821
141,999.738,0.90434,0.67347,1.009,0.97603,0.4,0.45045,0.24841,2.17703,2.28577,1.43081,0.00120491,0.00120491,0.00120491
142,1006.8,0.88617,0.63361,1.02628,0.97594,0.4,0.44583,0.24696,2.13728,2.05713,1.40731,0.00120161,0.00120161,0.00120161
143,1013.88,0.8261,0.62457,0.98312,0.9763,0.4,0.48214,0.27214,2.14381,2.65093,1.34083,0.00119831,0.00119831,0.00119831
144,1020.97,0.87934,0.64931,0.9958,0.97578,0.4,0.5765,0.28205,2.12688,1.70137,1.29368,0.00119501,0.00119501,0.00119501
145,1028.03,0.89244,0.62686,0.99981,0.97638,0.4,0.53162,0.25374,2.21855,1.17345,1.32324,0.0011917,0.0011917,0.0011917
146,1035.04,0.87182,0.60862,1.01178,0.9718,0.4,0.50867,0.23189,2.35428,1.30612,1.41571,0.0011884,0.0011884,0.0011884
147,1042.15,0.8673,0.58974,1.00199,0.96804,0.4,0.55893,0.25832,2.45656,1.66608,1.48442,0.0011851,0.0011851,0.0011851
148,1049.19,0.866,0.59624,1.00253,0.97199,0.4,0.60091,0.30595,2.27978,2.00425,1.44978,0.0011818,0.0011818,0.0011818
149,1056.26,0.84667,0.5863,0.99643,1,0.57759,0.67188,0.31319,2.32993,2.17215,1.44545,0.0011785,0.0011785,0.0011785
150,1063.31,0.8649,0.62154,0.98422,0.6,0.6,0.668,0.35185,2.14923,1.92332,1.38245,0.0011752,0.0011752,0.0011752
151,1070.37,0.87003,0.59171,1.01106,0.97503,0.4,0.55759,0.3167,2.21964,2.21777,1.31888,0.0011719,0.0011719,0.0011719
152,1077.42,0.8605,0.56783,1.00901,0.97743,0.4,0.47125,0.23563,2.45238,2.14343,1.41813,0.0011686,0.0011686,0.0011686
153,1084.48,0.8127,0.58013,0.96661,0.97574,0.4,0.61333,0.24643,2.47178,1.8861,1.49166,0.0011653,0.0011653,0.0011653
154,1091.58,0.85553,0.57644,0.96857,0.66743,0.4,0.72735,0.2573,2.39695,1.82539,1.46838,0.001162,0.001162,0.001162
155,1098.64,0.8239,0.56599,0.98334,0.97816,0.4,0.57575,0.2759,2.29177,2.38112,1.3637,0.0011587,0.0011587,0.0011587
156,1105.68,0.79865,0.56889,0.986,0.98525,0.4,0.46278,0.19583,2.27444,3.18115,1.34682,0.0011554,0.0011554,0.0011554
157,1112.7,0.82372,0.55908,0.96356,0.96955,0.2,0.29625,0.08888,2.26154,3.96389,1.37093,0.0011521,0.0011521,0.0011521
158,1119.78,0.85734,0.58958,0.98123,0.4,0.8,0.54811,0.18419,2.4654,3.55842,1.40596,0.0011488,0.0011488,0.0011488
159,1126.82,0.81871,0.58735,0.98005,0.8,0.8,0.879,0.324,2.59852,3.24836,1.44105,0.0011455,0.0011455,0.0011455
160,1133.95,0.81346,0.58361,0.97604,1,0.38863,0.49667,0.23167,2.57318,2.82455,1.41321,0.0011422,0.0011422,0.0011422
161,1141.08,0.77267,0.53587,0.96628,1,0.38959,0.62187,0.20088,2.22547,3.16776,1.22349,0.00113889,0.00113889,0.00113889
162,1148.19,0.8126,0.56953,1.00358,1,0.38907,0.48214,0.25661,2.1191,3.00329,1.21481,0.00113559,0.00113559,0.00113559
163,1155.25,0.87832,0.61941,1.0198,1,0.38925,0.57188,0.29723,2.19381,3.39107,1.33303,0.00113229,0.00113229,0.00113229
164,1162.3,0.83865,0.54585,1.00098,1,0.39422,0.47125,0.23294,1.99465,3.67741,1.28487,0.00112899,0.00112899,0.00112899
165,1169.38,0.79349,0.53237,0.95226,1,0.38907,0.49667,0.16533,2.41064,3.83987,1.39965,0.00112569,0.00112569,0.00112569
166,1176.46,0.85984,0.55675,1.0117,1,0.3888,0.5475,0.25875,2.32734,3.31531,1.29797,0.00112239,0.00112239,0.00112239
167,1183.54,0.83382,0.56959,0.98948,1,0.39198,0.42273,0.17318,2.50986,3.10152,1.41685,0.00111909,0.00111909,0.00111909
168,1190.61,0.80456,0.54025,0.98546,1,0.39315,0.42273,0.20386,2.79245,3.26605,1.54869,0.00111579,0.00111579,0.00111579
169,1197.71,0.80505,0.55678,1.00046,1,0.38863,0.48214,0.19125,2.4352,3.18246,1.35552,0.00111249,0.00111249,0.00111249
170,1204.72,0.80349,0.54798,0.98398,1,0.38844,0.49667,0.215,2.46698,3.22177,1.36942,0.00110919,0.00110919,0.00110919
171,1211.78,0.81854,0.55081,0.97842,1,0.38737,0.5475,0.22388,2.67585,3.07476,1.38459,0.00110589,0.00110589,0.00110589
172,1218.84,0.77567,0.551,0.95174,1,0.39196,0.59833,0.24925,2.4832,3.6262,1.33896,0.00110259,0.00110259,0.00110259
173,1225.93,0.77013,0.5101,0.96183,0.9772,0.4,0.517,0.2425,2.2568,2.95215,1.3201,0.00109929,0.00109929,0.00109929
174,1232.99,0.73485,0.52966,0.93402,0.97875,0.4,0.59833,0.28583,2.37021,2.71647,1.4643,0.00109599,0.00109599,0.00109599
175,1240.06,0.78258,0.53811,0.95977,0.97827,0.4,0.59833,0.28583,2.35091,2.79926,1.39715,0.00109269,0.00109269,0.00109269
176,1247.11,0.75693,0.53689,0.95112,0.97728,0.4,0.49347,0.24042,2.3009,2.28898,1.35977,0.00108938,0.00108938,0.00108938
177,1254.19,0.84119,0.58635,0.99898,1,0.39664,0.517,0.2585,2.25716,2.70896,1.25175,0.00108608,0.00108608,0.00108608
178,1261.25,0.81612,0.60212,0.97838,1,0.4,0.7,0.34,2.13294,3.93423,1.2165,0.00108278,0.00108278,0.00108278
179,1268.32,0.78588,0.55021,0.96612,1,0.39,0.517,0.26035,2.05861,3.49939,1.24675,0.00107948,0.00107948,0.00107948
