epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,233.539,1.26474,1.09389,1.16227,0.95452,0.2,0.26151,0.11197,2.33781,2.52093,1.32882,0.00140295,0.00140295,0.00140295
34,240.604,1.22799,1.14079,1.17057,1,0.38187,0.44263,0.16547,2.65772,1.9248,1.52885,0.0013947,0.0013947,0.0013947
35,247.648,1.23635,1.15132,1.15407,0.64033,0.4,0.47135,0.1432,2.49759,2.63261,1.39215,0.00138644,0.00138644,0.00138644
36,254.815,1.18973,1.02516,1.11774,0.96987,0.4,0.44192,0.2025,2.36557,2.84828,1.31082,0.00137819,0.00137819,0.00137819
37,261.847,1.20763,1.02412,1.13338,0.97019,0.4,0.41468,0.17092,2.46991,2.35007,1.48799,0.00136994,0.00136994,0.00136994
38,268.919,1.20367,1.04917,1.14523,0.97751,0.4,0.50618,0.17918,2.4639,1.95025,1.54292,0.00136169,0.00136169,0.00136169
39,275.938,1.17802,1.00509,1.13154,0.96858,0.4,0.40438,0.20219,2.40291,2.15723,1.47225,0.00135344,0.00135344,0.00135344
40,282.947,1.12545,0.98582,1.10604,0.97089,0.4,0.40798,0.16312,2.43818,2.39266,1.43122,0.00134519,0.00134519,0.00134519
41,289.981,1.24581,1.01007,1.15069,0.9707,0.4,0.42577,0.17886,2.10167,1.90859,1.3447,0.00133693,0.00133693,0.00133693
42,297.03,1.18984,0.98177,1.13948,0.97475,0.4,0.48151,0.2479,1.98516,2.17411,1.37281,0.00132868,0.00132868,0.00132868
43,304.092,1.24852,1.02102,1.1714,0.97904,0.4,0.46278,0.20911,2.30809,2.53016,1.36935,0.00132043,0.00132043,0.00132043
44,311.203,1.17225,0.90637,1.10545,0.97546,0.4,0.41679,0.15616,2.42004,2.63217,1.41996,0.00131218,0.00131218,0.00131218
45,318.259,1.15672,0.93138,1.11706,0.97494,0.4,0.43088,0.19337,2.61489,2.59159,1.6152,0.00130393,0.00130393,0.00130393
46,325.297,1.17436,0.93244,1.10452,0.97957,0.4,0.4194,0.23164,2.35274,1.85522,1.3592,0.00129568,0.00129568,0.00129568
47,332.36,1.1632,0.92488,1.1096,0.97873,0.4,0.4255,0.19136,2.49572,2.42886,1.40993,0.00128742,0.00128742,0.00128742
48,339.424,1.16727,0.92808,1.12278,0.97662,0.4,0.42889,0.15948,2.3622,2.54473,1.36,0.00127917,0.00127917,0.00127917
49,346.471,1.14172,0.92059,1.11838,0.97929,0.4,0.45118,0.19368,2.06541,2.12259,1.19673,0.00127092,0.00127092,0.00127092
50,353.556,1.16029,0.89185,1.1284,0.97662,0.4,0.47722,0.19312,2.17092,2.22265,1.27347,0.00126267,0.00126267,0.00126267
51,360.582,1.15148,0.92489,1.11313,0.97413,0.4,0.56477,0.2282,2.35951,1.94811,1.32387,0.00125442,0.00125442,0.00125442
52,367.675,1.15966,0.93384,1.12518,0.97806,0.4,0.5525,0.26973,2.06702,1.95492,1.28025,0.00124617,0.00124617,0.00124617
53,374.779,1.07097,0.88808,1.09786,0.48829,0.38595,0.36492,0.15228,2.55735,3.04814,1.4196,0.00123791,0.00123791,0.00123791
54,381.832,1.08242,0.84846,1.08294,0.59212,0.4,0.46076,0.20489,2.43901,2.77992,1.31552,0.00122966,0.00122966,0.00122966
55,388.913,1.04097,0.83953,1.06786,0.96043,0.2,0.30697,0.13109,2.59651,2.98615,1.39901,0.00122141,0.00122141,0.00122141
56,396.002,1.0682,0.86167,1.08307,0.96861,0.4,0.60377,0.2586,2.16045,2.25359,1.23785,0.00121316,0.00121316,0.00121316
57,403.098,1.13022,0.86199,1.12254,0.97593,0.4,0.43857,0.19259,2.08399,3.05097,1.30817,0.00120491,0.00120491,0.00120491
58,410.13,1.06986,0.81739,1.0835,1,0.38743,0.48214,0.21814,2.06936,3.23032,1.28053,0.00119666,0.00119666,0.00119666
59,417.135,1.12499,0.84153,1.12379,1,0.39552,0.4255,0.22453,2.42407,2.62705,1.41935,0.0011884,0.0011884,0.0011884
60,424.197,1.10347,0.8463,1.10706,0.96211,0.2,0.2432,0.10259,2.60875,3.38367,1.44655,0.00118015,0.00118015,0.00118015
61,431.255,1.075,0.78708,1.10768,1,0.38144,0.45045,0.26552,2.0994,3.2338,1.24634,0.0011719,0.0011719,0.0011719
62,438.286,1.10845,0.8723,1.098,1,0.39247,0.42889,0.20756,2.31649,2.91898,1.30996,0.00116365,0.00116365,0.00116365
63,445.327,1.1058,0.85901,1.10966,0.96152,0.4,0.40609,0.16244,2.43284,2.1684,1.42547,0.0011554,0.0011554,0.0011554
64,452.391,1.06868,0.78038,1.06123,0.96327,0.4,0.40651,0.20313,2.41051,1.86236,1.42537,0.00114715,0.00114715,0.00114715
65,459.497,1.09741,0.82321,1.10541,0.97723,0.4,0.44192,0.26515,2.13556,1.94663,1.31647,0.00113889,0.00113889,0.00113889
66,466.568,1.10904,0.78474,1.09782,0.97405,0.4,0.43088,0.1795,2.43332,2.47022,1.29284,0.00113064,0.00113064,0.00113064
67,473.657,1.05641,0.7527,1.08747,0.97655,0.4,0.44192,0.222,2.53952,1.89789,1.51489,0.00112239,0.00112239,0.00112239
68,480.697,1.04639,0.77045,1.08281,1,0.39178,0.47733,0.22676,2.29063,2.40769,1.23093,0.00111414,0.00111414,0.00111414
69,487.747,1.05923,0.77013,1.08197,0.97813,0.4,0.54282,0.25509,2.1747,1.63491,1.24762,0.00110589,0.00110589,0.00110589
70,494.876,1.03015,0.80572,1.05628,0.97936,0.4,0.49055,0.28142,2.03629,1.79269,1.25798,0.00109764,0.00109764,0.00109764
71,502.053,1.06903,0.82168,1.09697,0.97802,0.4,0.44192,0.23383,2.0096,2.05764,1.24605,0.00108938,0.00108938,0.00108938
72,509.143,1.05959,0.8119,1.10429,0.98287,0.4,0.43857,0.20612,2.26615,2.52023,1.21014,0.00108113,0.00108113,0.00108113
73,516.218,1.06293,0.81755,1.0817,0.97823,0.4,0.43312,0.19781,2.10763,2.95,1.20025,0.00107288,0.00107288,0.00107288
74,523.298,0.99757,0.78029,1.05928,0.97735,0.4,0.41533,0.18833,2.30246,2.7428,1.24357,0.00106463,0.00106463,0.00106463
75,530.353,1.00186,0.77552,1.09583,0.9713,0.4,0.53088,0.25466,2.32079,2.52066,1.3011,0.00105638,0.00105638,0.00105638
76,537.403,0.98644,0.73176,1.02946,0.97821,0.4,0.5176,0.25844,2.18872,2.29184,1.24256,0.00104813,0.00104813,0.00104813
77,544.477,1.07029,0.7613,1.10105,0.97281,0.4,0.43312,0.28191,1.97785,1.99727,1.16677,0.00103987,0.00103987,0.00103987
78,551.56,1.03825,0.75528,1.06831,1,0.39775,0.45429,0.21646,2.18897,2.73499,1.30755,0.00103162,0.00103162,0.00103162
79,558.61,0.96746,0.72773,1.05499,0.97567,0.4,0.45031,0.22803,1.94168,2.3865,1.1986,0.00102337,0.00102337,0.00102337
80,565.692,0.981,0.70177,1.0414,0.97517,0.4,0.42752,0.21571,1.94748,2.55175,1.20979,0.00101512,0.00101512,0.00101512
81,572.745,0.9679,0.67707,1.02034,0.97788,0.4,0.41533,0.22852,2.08009,2.01436,1.2257,0.00100687,0.00100687,0.00100687
82,579.76,0.95362,0.72442,1.0232,0.9753,0.4,0.42273,0.16159,2.4921,2.8357,1.29324,0.000998616,0.000998616,0.000998616
83,586.849,0.93289,0.7025,1.02212,0.97434,0.4,0.40988,0.18543,2.24097,2.61535,1.28626,0.000990365,0.000990365,0.000990365
84,593.919,0.96026,0.6902,1.03341,0.97632,0.4,0.41194,0.15621,2.36389,2.92554,1.358,0.000982113,0.000982113,0.000982113
85,600.973,0.90299,0.66336,0.99338,1,0.39943,0.43089,0.15444,2.40878,2.74527,1.44008,0.000973861,0.000973861,0.000973861
86,608.001,0.95552,0.68727,1.02847,1,0.39708,0.49637,0.20065,2.27511,2.51629,1.40379,0.00096561,0.00096561,0.00096561
87,615.043,0.9248,0.68027,1.0264,1,0.39667,0.517,0.2585,2.12049,2.92015,1.22833,0.000957358,0.000957358,0.000957358
88,622.118,0.91309,0.66816,1.01748,1,0.39088,0.48214,0.24107,2.14872,3.29995,1.21785,0.000949106,0.000949106,0.000949106
89,629.121,0.91852,0.63843,1.00806,1,0.38735,0.54688,0.21088,2.41398,3.42839,1.33628,0.000940855,0.000940855,0.000940855
90,636.157,0.93484,0.69918,1.02439,1,0.39634,0.54917,0.19558,2.53719,2.61475,1.38462,0.000932603,0.000932603,0.000932603
91,643.167,0.91993,0.64648,1.0009,1,0.38927,0.49784,0.17905,2.47593,3.51801,1.37555,0.000924352,0.000924352,0.000924352
92,650.174,0.96125,0.66742,1.02986,0.98041,0.4,0.53448,0.22743,2.32702,2.48383,1.3196,0.0009161,0.0009161,0.0009161
93,657.185,0.94906,0.73717,1.04701,1,0.69181,0.80813,0.32156,2.33653,1.45187,1.3089,0.000907848,0.000907848,0.000907848
94,664.243,0.92896,0.68155,1.01554,1,0.59358,0.81971,0.34005,2.2922,1.94059,1.27548,0.000899597,0.000899597,0.000899597
95,671.323,0.92185,0.69941,1.01595,1,0.58714,0.63118,0.30666,2.27615,2.3869,1.2467,0.000891345,0.000891345,0.000891345
96,678.313,0.92091,0.67839,1.00956,0.98017,0.4,0.58333,0.22803,2.32683,2.373,1.27135,0.000883093,0.000883093,0.000883093
97,685.314,0.9795,0.69026,1.03469,0.97948,0.4,0.51915,0.28161,2.25185,2.15172,1.27638,0.000874842,0.000874842,0.000874842
98,692.35,0.95201,0.68681,1.05952,0.73233,0.5576,0.56118,0.27614,2.22351,1.84552,1.28575,0.00086659,0.00086659,0.00086659
99,699.364,0.92427,0.64091,1.00938,0.97973,0.4,0.5593,0.24566,2.39213,2.31039,1.35005,0.000858338,0.000858338,0.000858338
100,706.374,0.93122,0.68177,1.0244,0.98008,0.4,0.5396,0.2669,2.11085,2.10968,1.22461,0.000850087,0.000850087,0.000850087
101,713.405,0.9195,0.65538,1.05611,0.97922,0.4,0.50897,0.23258,2.15842,2.06713,1.23438,0.000841835,0.000841835,0.000841835
102,720.439,0.87658,0.61575,1.00165,0.97793,0.4,0.58344,0.21616,2.30557,2.24826,1.28382,0.000833583,0.000833583,0.000833583
103,727.477,0.86128,0.59688,1.00678,0.72931,0.55035,0.5655,0.26977,2.22489,1.85676,1.27155,0.000825332,0.000825332,0.000825332
104,734.51,0.86109,0.65682,1.02484,0.97536,0.4,0.54917,0.28144,2.21527,2.15498,1.25678,0.00081708,0.00081708,0.00081708
105,741.554,0.89725,0.65099,1.00431,0.97404,0.4,0.54737,0.28037,2.13353,1.92992,1.24613,0.000808828,0.000808828,0.000808828
106,748.594,0.8747,0.609,0.98815,0.93296,0.4,0.54429,0.2786,2.00111,2.05086,1.24541,0.000800577,0.000800577,0.000800577
107,755.631,0.86345,0.60996,1.00413,0.95215,0.4,0.54917,0.22522,2.16282,2.29481,1.29422,0.000792325,0.000792325,0.000792325
108,762.631,0.86099,0.61711,0.97771,0.97267,0.4,0.46481,0.2139,2.17521,2.27255,1.27499,0.000784073,0.000784073,0.000784073
109,769.619,0.82039,0.56722,0.96488,0.97667,0.4,0.63523,0.26348,1.94521,2.23855,1.28462,0.000775822,0.000775822,0.000775822
110,776.666,0.89836,0.60869,1.01213,0.9413,0.4,0.56865,0.27441,1.87801,2.81735,1.21966,0.00076757,0.00076757,0.00076757
111,783.716,0.83667,0.60593,0.98566,1,0.3924,0.54737,0.30384,1.95216,3.00253,1.23917,0.000759318,0.000759318,0.000759318
112,790.77,0.8582,0.6206,1.00487,0.97736,0.4,0.4946,0.24439,2.01339,2.29693,1.23239,0.000751067,0.000751067,0.000751067
113,797.772,0.841,0.62562,0.98336,0.97852,0.4,0.47151,0.17985,2.17266,2.10131,1.2872,0.000742815,0.000742815,0.000742815
114,804.777,0.78764,0.58449,0.96538,0.99544,0.4,0.4732,0.19008,2.1633,2.48408,1.31052,0.000734564,0.000734564,0.000734564
115,811.763,0.84343,0.57851,0.97543,0.97839,0.4,0.54295,0.20534,2.21239,2.3922,1.35334,0.000726312,0.000726312,0.000726312
116,818.823,0.817,0.60143,0.971,0.97677,0.4,0.59077,0.19864,2.25485,2.04173,1.33806,0.00071806,0.00071806,0.00071806
117,825.901,0.84733,0.59532,0.99563,0.7264,0.54337,0.58663,0.23266,2.13001,2.00234,1.304,0.000709809,0.000709809,0.000709809
118,832.96,0.81888,0.58671,0.97012,0.97714,0.4,0.57295,0.23585,2.05914,2.32597,1.40065,0.000701557,0.000701557,0.000701557
119,839.977,0.8884,0.61623,1.0033,0.97677,0.4,0.55893,0.19654,2.06916,2.83847,1.30739,0.000693305,0.000693305,0.000693305
120,847.038,0.82948,0.59015,0.97837,1,0.56966,0.61162,0.26223,2.29901,2.81156,1.35784,0.000685054,0.000685054,0.000685054
121,854.09,0.82138,0.60718,0.98229,0.43915,0.6,0.46737,0.18177,2.40661,2.83484,1.40235,0.000676802,0.000676802,0.000676802
122,861.089,0.81905,0.59152,0.96544,1,0.39489,0.51546,0.19831,2.4442,2.47835,1.3997,0.00066855,0.00066855,0.00066855
123,868.131,0.82791,0.58337,0.99024,1,0.39576,0.46179,0.184,2.35572,2.86793,1.36375,0.000660299,0.000660299,0.000660299
124,875.161,0.80241,0.57711,0.96063,0.98999,0.4,0.46911,0.17527,2.26805,2.63223,1.32132,0.000652047,0.000652047,0.000652047
125,882.223,0.79688,0.55172,0.98723,0.979,0.4,0.50618,0.23527,2.02799,2.21157,1.21629,0.000643795,0.000643795,0.000643795
126,889.227,0.80592,0.55617,0.98697,0.97819,0.4,0.5196,0.24022,1.94072,2.09851,1.19028,0.000635544,0.000635544,0.000635544
127,896.235,0.78145,0.55143,0.97297,0.97612,0.4,0.556,0.29982,2.01617,2.32563,1.23394,0.000627292,0.000627292,0.000627292
128,903.224,0.77956,0.55057,0.98411,0.71117,0.50681,0.57575,0.2828,1.89165,2.17187,1.21097,0.00061904,0.00061904,0.00061904
129,910.272,0.78288,0.52476,0.95952,0.97836,0.4,0.52317,0.30217,1.84652,1.93582,1.14269,0.000610789,0.000610789,0.000610789
130,917.345,0.78551,0.55654,0.94023,0.97612,0.4,0.59667,0.29308,1.87397,2.21266,1.13264,0.000602537,0.000602537,0.000602537
131,924.467,0.78048,0.54247,0.96984,1,0.57578,0.71889,0.34899,1.98615,2.14597,1.1822,0.000594286,0.000594286,0.000594286
132,931.515,0.7918,0.53077,0.97518,0.9767,0.4,0.673,0.31188,2.09627,2.21135,1.19699,0.000586034,0.000586034,0.000586034
133,938.562,0.79189,0.54652,0.95615,1,0.57747,0.68792,0.34368,2.21533,2.47969,1.24162,0.000577782,0.000577782,0.000577782
134,945.602,0.79606,0.57974,0.97028,0.73218,0.55722,0.59625,0.33608,2.04787,2.14062,1.19953,0.000569531,0.000569531,0.000569531
135,952.628,0.84552,0.52754,0.96398,1,0.57934,0.65091,0.31777,2.24402,2.79628,1.26454,0.000561279,0.000561279,0.000561279
136,959.631,0.77301,0.52619,0.98098,0.97733,0.4,0.57917,0.30108,2.3077,2.79572,1.28785,0.000553027,0.000553027,0.000553027
137,966.626,0.81615,0.54424,0.96581,0.73353,0.6,0.57575,0.28767,2.16618,2.30574,1.2437,0.000544776,0.000544776,0.000544776
138,973.639,0.78492,0.55839,0.97965,0.97743,0.4,0.57575,0.28767,2.02806,2.34084,1.22306,0.000536524,0.000536524,0.000536524
139,980.703,0.73688,0.52174,0.96472,0.72862,0.5487,0.57575,0.2828,1.90202,2.13235,1.1959,0.000528272,0.000528272,0.000528272
140,987.78,0.75809,0.50163,0.94583,0.73607,0.56657,0.57174,0.2959,1.91658,2.14692,1.19336,0.000520021,0.000520021,0.000520021
141,994.831,0.77536,0.54523,0.96097,0.70591,0.49418,0.57575,0.33347,1.84301,1.82464,1.14213,0.000511769,0.000511769,0.000511769
142,1001.85,0.75264,0.54341,0.96884,0.97809,0.4,0.586,0.31682,2.00101,2.02955,1.19087,0.000503517,0.000503517,0.000503517
143,1008.84,0.69364,0.5101,0.93122,0.72848,0.54835,0.57917,0.27794,2.19853,2.2953,1.2731,0.000495266,0.000495266,0.000495266
144,1015.83,0.74304,0.55219,0.95581,0.73181,0.55635,0.57429,0.30075,2.2693,2.22858,1.33633,0.000487014,0.000487014,0.000487014
145,1022.82,0.72237,0.52787,0.94792,0.9768,0.4,0.57429,0.24025,2.29769,2.43135,1.31797,0.000478762,0.000478762,0.000478762
146,1029.83,0.74494,0.54459,0.96231,1,0.39858,0.54575,0.26582,2.27042,2.73171,1.30875,0.000470511,0.000470511,0.000470511
147,1036.88,0.73528,0.52099,0.94707,0.97736,0.4,0.53118,0.2315,2.26214,2.91919,1.31144,0.000462259,0.000462259,0.000462259
148,1043.94,0.72909,0.51562,0.93781,0.97747,0.4,0.556,0.25407,2.18427,2.76096,1.29088,0.000454007,0.000454007,0.000454007
149,1051,0.69186,0.51231,0.93221,0.97719,0.4,0.62187,0.31344,2.13678,2.73759,1.24455,0.000445756,0.000445756,0.000445756
150,1058.08,0.72783,0.49157,0.9285,0.97699,0.4,0.6475,0.31883,2.13254,2.94961,1.2533,0.000437504,0.000437504,0.000437504
151,1065.17,0.71122,0.4776,0.95416,0.6,0.6,0.668,0.35705,1.94905,2.32119,1.20195,0.000429253,0.000429253,0.000429253
152,1072.25,0.7025,0.48629,0.94612,0.97915,0.4,0.6175,0.3414,2.01121,2.52484,1.19569,0.000421001,0.000421001,0.000421001
153,1079.26,0.69162,0.48871,0.91617,0.97791,0.4,0.59188,0.35565,2.1521,2.94654,1.22983,0.000412749,0.000412749,0.000412749
154,1086.24,0.71424,0.49973,0.91634,0.97794,0.4,0.55893,0.29669,2.19042,2.91844,1.27194,0.000404498,0.000404498,0.000404498
155,1093.27,0.72226,0.50404,0.94883,0.97767,0.4,0.54174,0.30259,2.12307,2.45736,1.26266,0.000396246,0.000396246,0.000396246
156,1100.33,0.71522,0.489,0.95087,0.97603,0.4,0.55344,0.31446,1.96206,2.07235,1.24366,0.000387994,0.000387994,0.000387994
157,1107.37,0.7099,0.49308,0.91971,0.97718,0.4,0.52802,0.25152,1.99558,2.27446,1.24147,0.000379743,0.000379743,0.000379743
158,1114.35,0.70879,0.49438,0.92613,0.97726,0.4,0.5565,0.27493,2.17629,2.71776,1.28551,0.000371491,0.000371491,0.000371491
159,1121.36,0.7124,0.52373,0.94394,0.98197,0.4,0.5765,0.2921,2.2686,3.08386,1.28908,0.000363239,0.000363239,0.000363239
160,1128.37,0.69002,0.47967,0.93215,0.99356,0.4,0.57091,0.28839,2.21115,3.02229,1.26525,0.000354988,0.000354988,0.000354988
161,1135.37,0.62759,0.44772,0.91802,1,0.39659,0.55091,0.26599,2.23318,3.35654,1.26282,0.000346736,0.000346736,0.000346736
162,1142.41,0.65645,0.51416,0.94511,1,0.39131,0.52591,0.25095,2.35505,3.79291,1.30541,0.000338484,0.000338484,0.000338484
163,1149.46,0.70088,0.50762,0.9461,1,0.39588,0.51393,0.24912,2.06231,3.10002,1.24087,0.000330233,0.000330233,0.000330233
164,1156.46,0.66322,0.46788,0.94173,1,0.39945,0.52125,0.25979,2.06451,2.95869,1.24566,0.000321981,0.000321981,0.000321981
165,1163.47,0.6415,0.45805,0.90028,0.99322,0.4,0.54231,0.25885,2.0765,2.8706,1.24834,0.000313729,0.000313729,0.000313729
166,1170.5,0.67931,0.46002,0.94003,1,0.39973,0.56333,0.27061,1.99716,2.98881,1.24471,0.000305478,0.000305478,0.000305478
167,1177.53,0.65856,0.46218,0.93242,0.99034,0.4,0.5056,0.24946,2.02902,2.71089,1.2722,0.000297226,0.000297226,0.000297226
168,1184.53,0.6386,0.44285,0.91415,0.99948,0.4,0.49231,0.24196,2.11945,2.97618,1.29275,0.000288974,0.000288974,0.000288974
169,1191.54,0.67991,0.47173,0.95311,1,0.39536,0.50545,0.2455,2.06758,2.83315,1.28232,0.000280723,0.000280723,0.000280723
170,1198.53,0.64086,0.45429,0.92583,1,0.39318,0.50545,0.2455,2.08523,2.85501,1.27772,0.000272471,0.000272471,0.000272471
171,1205.57,0.61897,0.44036,0.91869,1,0.39826,0.5008,0.23726,2.13184,2.93851,1.26065,0.00026422,0.00026422,0.00026422
172,1212.58,0.65278,0.46593,0.91504,1,0.39513,0.50267,0.23759,2.10826,3.10161,1.2491,0.000255968,0.000255968,0.000255968
173,1219.56,0.62592,0.43814,0.90699,1,0.39855,0.52171,0.24775,2.19679,2.76085,1.28735,0.000247716,0.000247716,0.000247716
174,1226.57,0.64489,0.45281,0.91209,0.98503,0.4,0.54221,0.26001,2.22623,2.48577,1.29698,0.000239465,0.000239465,0.000239465
175,1233.58,0.64167,0.43883,0.91553,0.98096,0.4,0.5765,0.28077,2.07206,2.57256,1.24795,0.000231213,0.000231213,0.000231213
176,1240.61,0.60909,0.44155,0.89846,0.75,0.6,0.69875,0.289,2.05588,2.47642,1.24061,0.000222961,0.000222961,0.000222961
177,1247.63,0.65438,0.49467,0.93888,0.97761,0.4,0.59833,0.30908,2.09359,2.41264,1.27599,0.00021471,0.00021471,0.00021471
178,1254.65,0.65093,0.4792,0.92813,0.97738,0.4,0.59833,0.30908,2.1544,2.73055,1.30942,0.000206458,0.000206458,0.000206458
179,1261.68,0.62806,0.46643,0.91533,0.97764,0.4,0.59833,0.30908,2.19626,3.12816,1.31478,0.000198206,0.000198206,0.000198206
180,1268.69,0.63087,0.45503,0.91172,0.97714,0.4,0.5475,0.27863,2.07991,2.93761,1.26307,0.000189955,0.000189955,0.000189955
181,1275.69,0.67559,0.47516,0.95201,0.97794,0.4,0.517,0.26035,2.16952,2.66257,1.28458,0.000181703,0.000181703,0.000181703
182,1282.71,0.62548,0.46716,0.90586,0.97752,0.4,0.517,0.26035,2.22083,2.53184,1.2926,0.000173451,0.000173451,0.000173451
183,1289.7,0.62573,0.45507,0.90477,0.97757,0.4,0.5975,0.25825,2.15421,2.44648,1.27746,0.0001652,0.0001652,0.0001652
184,1296.7,0.63449,0.46041,0.91695,0.97735,0.4,0.57188,0.22819,2.07708,2.22398,1.2417,0.000156948,0.000156948,0.000156948
185,1303.7,0.61937,0.46628,0.92049,0.97837,0.4,0.5315,0.26312,2.06755,2.18261,1.2505,0.000148696,0.000148696,0.000148696
186,1310.71,0.63874,0.46977,0.92925,0.97917,0.4,0.54221,0.26344,2.12079,2.30567,1.26841,0.000140445,0.000140445,0.000140445
187,1317.79,0.6056,0.41675,0.89335,0.99416,0.4,0.52125,0.27021,2.1898,2.52463,1.27776,0.000132193,0.000132193,0.000132193
188,1324.84,0.63026,0.44975,0.92741,0.99215,0.4,0.5315,0.2493,2.21685,2.48706,1.28677,0.000123941,0.000123941,0.000123941
189,1331.89,0.59221,0.43915,0.89503,0.98605,0.4,0.52317,0.26077,2.24312,2.49356,1.32714,0.00011569,0.00011569,0.00011569
