epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,135.704,1.30166,1.36408,1.20871,0.97881,0.4,0.42554,0.18642,2.23541,2.44729,1.28654,0.00117435,0.00117435,0.00117435
20,142.791,1.33326,1.40115,1.21422,0.97659,0.4,0.40055,0.19027,2.26819,2.42129,1.29303,0.00116021,0.00116021,0.00116021
21,149.795,1.3126,1.40772,1.20857,0.9578,0.4,0.43309,0.19939,2.29347,2.03088,1.27842,0.00114606,0.00114606,0.00114606
22,156.787,1.24071,1.33728,1.19215,0.93537,0.4,0.40798,0.18003,2.38823,2.65005,1.26075,0.00113191,0.00113191,0.00113191
23,163.822,1.23495,1.25375,1.19746,0.92685,0.4,0.45908,0.21178,2.01658,2.19008,1.27975,0.00111776,0.00111776,0.00111776
24,170.829,1.25267,1.26353,1.16997,0.96481,0.4,0.42877,0.22339,2.10878,2.02758,1.30308,0.00110362,0.00110362,0.00110362
25,177.883,1.23146,1.29485,1.20417,0.97984,0.4,0.51042,0.23854,2.26376,2.03943,1.45941,0.00108947,0.00108947,0.00108947
26,184.906,1.23545,1.25501,1.19434,0.9923,0.4,0.4255,0.22197,2.15711,2.21914,1.29692,0.00107532,0.00107532,0.00107532
27,191.898,1.18477,1.15917,1.14689,0.96069,0.4,0.41679,0.25029,1.9295,2.17478,1.20587,0.00106118,0.00106118,0.00106118
28,198.947,1.25174,1.21982,1.18503,0.95857,0.4,0.41759,0.2313,2.06132,2.55621,1.2591,0.00104703,0.00104703,0.00104703
29,206.024,1.19029,1.07436,1.13863,0.96245,0.4,0.40919,0.24651,1.89716,2.97585,1.18143,0.00103288,0.00103288,0.00103288
30,213.075,1.14909,1.06662,1.12147,0.96726,0.4,0.48897,0.30273,1.69189,2.23647,1.10773,0.00101873,0.00101873,0.00101873
31,220.186,1.22465,1.16937,1.13269,0.94789,0.4,0.41015,0.28784,1.74486,2.34045,1.25137,0.00100459,0.00100459,0.00100459
32,227.257,1.20301,1.11841,1.14631,0.96492,0.4,0.41543,0.2837,1.5832,2.40655,1.14055,0.00099044,0.00099044,0.00099044
33,234.33,1.17975,1.03709,1.12653,0.94577,0.4,0.44427,0.26298,1.93165,2.04881,1.17277,0.000976293,0.000976293,0.000976293
34,241.39,1.16695,1.03186,1.17533,0.94843,0.4,0.43187,0.20915,1.9484,2.19307,1.20449,0.000962146,0.000962146,0.000962146
35,248.374,1.13608,1.07302,1.13553,0.96714,0.4,0.41348,0.21855,2.04101,2.50528,1.26023,0.000947999,0.000947999,0.000947999
36,255.371,1.08457,0.95565,1.07747,1,0.39649,0.41533,0.24473,2.07008,2.77874,1.18113,0.000933851,0.000933851,0.000933851
37,262.388,1.12854,0.94852,1.0942,0.96921,0.4,0.48089,0.2254,2.23327,2.31465,1.2569,0.000919704,0.000919704,0.000919704
38,269.462,1.15029,1.0117,1.13498,0.97453,0.4,0.45118,0.20531,2.20531,2.15913,1.32535,0.000905557,0.000905557,0.000905557
39,276.539,1.08182,0.92855,1.09908,0.64562,0.4,0.46127,0.20345,2.29842,2.5817,1.30625,0.00089141,0.00089141,0.00089141
40,283.598,1.07172,0.93563,1.11105,0.98221,0.4,0.59644,0.28444,2.42714,2.57468,1.35738,0.000877263,0.000877263,0.000877263
41,290.616,1.13918,0.88363,1.10954,0.97287,0.4,0.69282,0.29568,2.28405,2.12822,1.33678,0.000863116,0.000863116,0.000863116
42,297.637,1.12851,0.91798,1.11754,0.88958,0.6,0.74933,0.29757,2.30337,2.1879,1.31743,0.000848969,0.000848969,0.000848969
43,304.713,1.13735,0.88276,1.12049,0.65143,0.38171,0.39542,0.14036,2.46244,2.68376,1.39233,0.000834822,0.000834822,0.000834822
44,311.731,1.05521,0.86325,1.06106,0.72811,0.54746,0.59837,0.19253,2.32386,2.37017,1.34035,0.000820675,0.000820675,0.000820675
45,318.746,1.08186,0.88195,1.09584,1,0.3887,0.46266,0.25248,2.04234,2.95208,1.27104,0.000806528,0.000806528,0.000806528
46,325.72,1.06608,0.87849,1.08665,0.9751,0.4,0.50038,0.28576,1.94933,2.54646,1.22661,0.00079238,0.00079238,0.00079238
47,332.726,1.04149,0.84048,1.08239,0.96444,0.4,0.42711,0.24456,1.92788,2.56682,1.21675,0.000778233,0.000778233,0.000778233
48,339.768,1.06596,0.87819,1.09751,0.97289,0.4,0.47628,0.22505,1.87248,2.25913,1.19223,0.000764086,0.000764086,0.000764086
49,346.78,1.07092,0.86708,1.08584,0.95778,0.4,0.55494,0.29578,1.8882,1.93036,1.19086,0.000749939,0.000749939,0.000749939
50,353.778,1.08721,0.83621,1.10322,0.97876,0.4,0.54159,0.23471,2.20099,2.25359,1.36242,0.000735792,0.000735792,0.000735792
51,360.778,1.08106,0.85444,1.09949,0.95014,0.6,0.68264,0.31391,2.09202,1.97888,1.30079,0.000721645,0.000721645,0.000721645
52,367.921,1.06559,0.86802,1.08788,1,0.57656,0.6706,0.26482,2.20342,2.25532,1.4168,0.000707498,0.000707498,0.000707498
53,374.913,1.02277,0.84943,1.06999,1,0.39867,0.8125,0.2792,2.29311,2.23289,1.3912,0.000693351,0.000693351,0.000693351
54,381.917,1.02846,0.8233,1.05083,0.97686,0.4,0.54282,0.26834,2.09353,1.96136,1.25227,0.000679204,0.000679204,0.000679204
55,388.917,0.94718,0.7631,1.03768,0.97225,0.4,0.64357,0.30368,2.04639,2.17262,1.29948,0.000665057,0.000665057,0.000665057
56,395.948,0.95714,0.77765,1.03932,0.97807,0.4,0.51955,0.26588,2.0415,1.93593,1.26733,0.000650909,0.000650909,0.000650909
57,402.962,0.98468,0.77962,1.06868,0.93922,0.4,0.43088,0.21544,1.9418,2.22135,1.24502,0.000636762,0.000636762,0.000636762
58,409.971,0.96464,0.75234,1.03714,0.97086,0.4,0.43567,0.23028,2.15584,2.98929,1.29246,0.000622615,0.000622615,0.000622615
59,417.038,0.99221,0.77747,1.05319,0.97667,0.4,0.42889,0.1752,2.34256,2.70171,1.31471,0.000608468,0.000608468,0.000608468
60,424.056,0.98881,0.75847,1.06261,0.97027,0.4,0.43857,0.21929,2.20823,2.52749,1.26391,0.000594321,0.000594321,0.000594321
61,431.042,0.94152,0.73775,1.05236,0.97212,0.4,0.456,0.228,2.07502,2.74636,1.21763,0.000580174,0.000580174,0.000580174
62,438.054,0.9339,0.74267,1.03173,1,0.39882,0.54688,0.28794,2.13917,2.99039,1.25481,0.000566027,0.000566027,0.000566027
63,445.054,0.97097,0.7665,1.06141,0.97604,0.4,0.52171,0.2647,2.15159,2.58002,1.28624,0.00055188,0.00055188,0.00055188
64,452.046,0.95533,0.71223,1.02049,0.97549,0.4,0.45153,0.23735,2.04212,2.36744,1.27985,0.000537733,0.000537733,0.000537733
65,459.058,0.93664,0.73416,1.03023,0.97352,0.4,0.42042,0.25496,1.89131,2.28469,1.25968,0.000523586,0.000523586,0.000523586
66,466.08,0.91948,0.6804,1.02822,0.9756,0.4,0.42042,0.22165,1.95707,2.49275,1.31071,0.000509438,0.000509438,0.000509438
67,473.092,0.88657,0.66346,1.02453,0.97453,0.4,0.43312,0.28191,1.90147,2.77696,1.29847,0.000495291,0.000495291,0.000495291
68,480.187,0.89184,0.66638,1.02452,0.9769,0.4,0.42711,0.26814,1.68672,2.83702,1.17422,0.000481144,0.000481144,0.000481144
69,487.224,0.90525,0.66585,1.01892,0.97575,0.4,0.43567,0.2614,1.71093,2.80297,1.18521,0.000466997,0.000466997,0.000466997
70,494.279,0.88519,0.72362,1.01043,0.97461,0.4,0.45045,0.29345,1.80783,2.47561,1.16806,0.00045285,0.00045285,0.00045285
71,501.311,0.9274,0.70503,1.02677,0.97437,0.4,0.48214,0.25661,1.90945,2.49106,1.28295,0.000438703,0.000438703,0.000438703
72,508.344,0.87086,0.66946,1.02567,0.97559,0.4,0.53833,0.31544,1.92112,2.42357,1.29907,0.000424556,0.000424556,0.000424556
73,515.4,0.90937,0.69394,1.01869,0.97854,0.4,0.50545,0.29777,1.8537,2.68431,1.23116,0.000410409,0.000410409,0.000410409
74,522.467,0.87446,0.66025,0.99949,0.97842,0.4,0.456,0.2874,1.76202,2.82049,1.19099,0.000396262,0.000396262,0.000396262
75,529.511,0.86187,0.66981,1.01723,0.97544,0.4,0.48214,0.28929,1.778,3.07992,1.18311,0.000382115,0.000382115,0.000382115
76,536.573,0.85081,0.63479,0.98363,0.97789,0.4,0.48214,0.28929,1.78048,3.00658,1.17073,0.000367967,0.000367967,0.000367967
77,543.579,0.89203,0.65742,1.02709,0.97914,0.4,0.45045,0.27027,1.77024,2.97356,1.16779,0.00035382,0.00035382,0.00035382
78,550.597,0.83619,0.65534,0.98857,0.99406,0.4,0.49667,0.298,1.79978,3.16293,1.1836,0.000339673,0.000339673,0.000339673
79,557.665,0.79576,0.62017,0.98733,1,0.39433,0.48214,0.25661,1.90342,3.24994,1.19148,0.000325526,0.000325526,0.000325526
80,564.711,0.84137,0.62477,0.98599,1,0.39639,0.46278,0.27767,1.81519,3.28292,1.16713,0.000311379,0.000311379,0.000311379
81,571.76,0.81709,0.59473,0.96771,1,0.39699,0.44583,0.24917,1.83672,3.51252,1.1663,0.000297232,0.000297232,0.000297232
82,578.786,0.8329,0.61911,0.99176,1,0.39161,0.47125,0.29756,1.82094,3.44584,1.14488,0.000283085,0.000283085,0.000283085
83,585.82,0.79535,0.60226,0.97523,1,0.3945,0.49667,0.28133,1.92627,3.19884,1.17119,0.000268938,0.000268938,0.000268938
84,592.952,0.8057,0.5909,0.9789,1,0.39898,0.47125,0.26525,1.99678,3.13968,1.21018,0.000254791,0.000254791,0.000254791
85,600.068,0.77684,0.57938,0.95027,0.99566,0.4,0.47125,0.25044,2.0931,3.21436,1.25001,0.000240644,0.000240644,0.000240644
86,607.118,0.78066,0.57637,0.96752,0.99908,0.4,0.47125,0.26525,2.18731,3.15679,1.26514,0.000226497,0.000226497,0.000226497
87,614.145,0.76992,0.6123,0.95951,0.98891,0.4,0.47125,0.26525,2.17723,2.94586,1.24206,0.000212349,0.000212349,0.000212349
88,621.148,0.76741,0.55369,0.96216,0.98076,0.4,0.49667,0.28133,2.13427,2.95329,1.25151,0.000198202,0.000198202,0.000198202
89,628.198,0.7771,0.54709,0.95564,0.98021,0.4,0.49667,0.26483,2.17102,3.21553,1.27963,0.000184055,0.000184055,0.000184055
90,635.234,0.80399,0.59154,0.9714,0.98111,0.4,0.456,0.2418,2.1011,3.21047,1.27192,0.000169908,0.000169908,0.000169908
91,643.028,0.73918,0.55371,0.93736,0.9772,0.4,0.44583,0.23604,2.10102,2.9076,1.26575,0.000155761,0.000155761,0.000155761
92,650.114,0.68115,0.48743,0.91227,0.97552,0.4,0.44583,0.24579,2.14979,2.91949,1.26622,0.000141614,0.000141614,0.000141614
93,657.174,0.68746,0.49818,0.93581,0.97658,0.4,0.43567,0.27385,2.13768,3.05645,1.25935,0.000127467,0.000127467,0.000127467
94,664.27,0.66044,0.49595,0.91552,0.97691,0.4,0.43312,0.25987,2.1357,3.05441,1.26782,0.00011332,0.00011332,0.00011332
95,671.351,0.67759,0.47624,0.9246,0.97777,0.4,0.43088,0.25853,2.14761,3.00559,1.26762,9.91726e-05,9.91726e-05,9.91726e-05
96,678.386,0.666,0.48729,0.92434,0.9774,0.4,0.43312,0.24112,2.14262,3.10219,1.28374,8.50255e-05,8.50255e-05,8.50255e-05
97,685.431,0.66722,0.47152,0.91981,0.97685,0.4,0.43567,0.24273,2.18707,3.21196,1.28968,7.08784e-05,7.08784e-05,7.08784e-05
98,692.489,0.63822,0.47586,0.89996,0.9771,0.4,0.43567,0.23028,2.22045,3.24911,1.30002,5.67313e-05,5.67313e-05,5.67313e-05
99,699.566,0.65303,0.49048,0.91635,0.97665,0.4,0.43567,0.23028,2.27026,3.24747,1.30223,4.25842e-05,4.25842e-05,4.25842e-05
100,706.631,0.63953,0.47581,0.90263,0.97714,0.4,0.43567,0.23028,2.2712,3.26105,1.30641,2.84371e-05,2.84371e-05,2.84371e-05
