epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,451.45,1.02668,0.78376,1.08289,0.97491,0.4,0.43857,0.24457,2.36124,2.54987,1.37068,0.00145576,0.00145576,0.00145576
66,458.371,1.09904,0.85736,1.09502,1,0.38835,0.517,0.3413,2.05896,2.94224,1.26791,0.00145246,0.00145246,0.00145246
67,465.333,1.10913,0.84406,1.10544,0.96225,0.2,0.34192,0.20462,2.27793,3.31268,1.4169,0.00144916,0.00144916,0.00144916
68,472.265,1.06765,0.95912,1.10964,0.97488,0.4,0.44817,0.2337,2.2099,1.77543,1.24231,0.00144586,0.00144586,0.00144586
69,479.229,1.08147,0.84386,1.09227,1,0.38965,0.43312,0.30319,1.90289,2.79472,1.14353,0.00144256,0.00144256,0.00144256
70,486.161,1.05896,0.85637,1.08254,0.96569,0.4,0.42711,0.25626,1.94906,1.85965,1.18158,0.00143925,0.00143925,0.00143925
71,493.078,1.07604,0.81498,1.09649,0.96821,0.4,0.60286,0.23093,2.22121,1.69283,1.35146,0.00143595,0.00143595,0.00143595
72,500.019,1.06679,0.82922,1.0854,0.54517,0.6,0.4555,0.16067,2.26513,2.36439,1.33813,0.00143265,0.00143265,0.00143265
73,506.941,1.11229,0.88741,1.10734,0.97448,0.4,0.43857,0.18807,2.22538,2.43598,1.29651,0.00142935,0.00142935,0.00142935
74,513.947,1.15456,0.88251,1.11471,0.6405,0.4,0.3719,0.11274,2.91936,2.63287,1.46401,0.00142605,0.00142605,0.00142605
75,520.861,1.06919,0.86873,1.09194,0.95129,0.6,0.636,0.2334,2.28619,1.99925,1.4403,0.00142275,0.00142275,0.00142275
76,527.866,1.04644,0.77716,1.06761,0.9749,0.4,0.42711,0.25626,2.07261,1.80455,1.29186,0.00141945,0.00141945,0.00141945
